"id","name","date","dating_notes","xlong","ylat","date_type","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","xeast","ynorth"
5999,"Lbeuk (Pr.)",848,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.78864,13.38219,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,368857.4,1479719
6004,"Banteay Prey (Pr.)",1200,"Identified as a Jayavarman VII temple by Martin Polkinghorne.",103.87668,13.46935,"empirical","horseshoe_east",88,5779.175318,FALSE,TRUE,NA,NA,NA,NA,NA,NA,378418.7,1489317
6005,"Kraol Kô (Pr.)",1053,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.89539,13.46816,"graphbased","horseshoe_east",88,1566.13662,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,380446,1489197
6006,"Ta Som (Pr.)",1079,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.913,13.46459,"graphbased","causeway_2",88,7655.487737,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,382347.3,1488772
6007,"Spean Veal Reach Dak",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.90788,13.46903,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6010,"Baray Oriental (Abri de stèle)",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.9541,13.45686,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6011,"Baray Oriental (Abri de stèle)",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.95448,13.44027,"regression",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6012,"Baray Oriental (Abri de stèle)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88765,13.43827,"regression",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,379847.5,1485498
6013,"Baray Oriental (remains of a stele)",1002,"Temple is included in the CCC during Period 3.",NA,NA,"empirical","square",92,5309.298,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6014,"Baray Oriental (Abri de stèle)",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.88737,13.45485,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6015,"Ta Nei (Pr.)",1079,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.88545,13.45255,"graphbased","causeway_2",88,3730.983531,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,379371.9,1487443
6016,"Srah Srang",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.90693,13.43071,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6018,"Srah Phong",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.92099,13.43713,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,383340.1,1485612
6019,"Kraol Romeas",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.95446,13.44919,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6020,"Spean Tor",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.95437,13.45716,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6029,"Preah Noreay",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.07216,13.50662,"graphbased","square",90,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,399580.5,1493352
6031,"Preah Thom",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.11128,13.56386,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6047,"Kôk Kroes",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.08374,13.35605,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA
6048,"Spean Thmâ Stoeng Toch",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.99814,13.42362,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6050,"Stoeng Chas",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.08072,13.47703,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6074,"Spean",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.0058,13.33813,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6077,"O Spean Daek",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.94952,13.36144,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6080,"Bo Wat",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.73059,13.43497,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6082,"Spean Thmâ",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.7611,13.44542,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6084,"Neam Rup",1001,"Sandstone prasat NW of modern vihear, inscription King Udayadityavarman with blue-on-white tradeware (Greater Angkor Project, 2011).",103.77952,13.49461,"empirical","causeway_2",NA,19515.99672,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6090,"Yeay Nâk (T.)",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.88291,13.65396,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,379180.2,1509727
6092,"Unknown",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.73696,13.4817,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,363288.5,1490756
6093,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.71383,13.48477,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6094,"Spean Thmâ Stoeng Chhkae Kon",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.80631,13.57684,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6114,"Spean Stoeng Preah Srok",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.69203,13.47512,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6413,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.65647,13.5276,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,354603.8,1495886
6416,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.91199,13.54896,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6425,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.78078,13.48573,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,368189.5,1491098
6432,"Unknown",839,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.83326,13.52676,"graphbased","horseshoe_east",90,1096.216336,FALSE,TRUE,NA,NA,NA,NA,NA,NA,373732.2,1495717
6444,"Bos Ta Heun",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.99526,13.46616,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6466,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.10107,13.45622,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6469,"Unknown",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.09317,13.42115,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,401835.8,1483901
6473,"Unknown",934,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.0742,13.40651,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,399765.9,1482282
6554,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.09064,13.31324,"graphbased","square",90,1275.204729,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6571,"Banteay Russei Wat",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.00458,13.29602,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,392379.2,1470115
6573,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.99548,13.37199,"graphbased","square",90,3185.21078,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6579,"Champus Taeng (Pr.)",970,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.98285,13.3656,"graphbased","horseshoe_east",90,11269.62268,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,389856,1477795
6580,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.97341,13.35131,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6585,"Unknown",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.95201,13.40375,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6588,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.93355,13.42848,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6590,"Unknown",934,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.91309,13.42519,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,381754.3,1484379
6591,"Unknown",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
6601,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.87646,13.33872,"graphbased","square",95,2261.429848,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6607,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.89804,13.36988,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6620,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.80083,13.36651,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6621,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77348,13.40239,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6633,"Srah Andong Preng",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.9753,13.34451,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6642,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.74755,13.41213,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6644,"Kôk Roka",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.80456,13.33886,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6656,"Unknown",943,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.72509,13.36906,"graphbased","blob",NA,20866.68946,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
6664,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.84771,13.36862,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6667,"Unknown",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86363,13.36499,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6668,"Unknown",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8023,13.39821,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6669,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85362,13.34188,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6675,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.97362,13.20946,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6677,"Unknown",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.99941,13.31921,"graphbased","square",105.22,37560.55225,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6678,"Unknown",839,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85819,13.31742,"graphbased","horseshoe_east",85,1048.666866,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
6685,"Krâpeu Slap (T.)",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.90188,13.31429,"graphbased","square",79.530785,1630.126598,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,381053.7,1472152
6687,"Ta Trav (T.)",848,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.95876,13.34524,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
6688,"Unknown",927,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.98627,13.35485,"graphbased","square",95,49334.66704,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6694,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85615,13.42128,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,376156.1,1484074
6696,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86062,13.4238,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,376577.9,1484166
6737,"Unknown",934,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.92041,13.42478,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
6741,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.99139,13.34816,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6742,"Thnâl Ansaong (T.)",885,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.98632,13.47265,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA
6749,"Unknown",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,382576.5,1485312
6751,"Unknown",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.9254,13.43411,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA
6755,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.81186,13.45411,"graphbased","square",90,3185.34797,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6760,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.80526,13.45188,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6765,"Unknown",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75188,13.45193,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6768,"Spean",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.7099,13.46664,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6774,"Tuol",856,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.82365,13.50713,"graphbased","horseshoe_east",85.931934,2713.15499,TRUE,TRUE,NA,NA,NA,NA,NA,NA,372608,1493513
6779,"Unknown",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.7762,13.536,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6780,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77361,13.51332,"graphbased","square",89,12474.53708,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6786,"Unknown",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.94346,13.53163,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,385679,1496182
6791,"Unknown",961,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.67367,13.51329,"graphbased","square",80,11589.07191,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
6811,"Unknown",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86718,13.54656,"graphbased","square",90,2522.795617,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6846,"Spean Anlong La-âk",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.79553,13.66143,"graphbased",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
6847,"Unknown",902,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76119,13.6559,"graphbased","square",NA,1445.620736,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6901,"Spean Phneak Dai",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75413,13.63383,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6902,"Spean Thmâ",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.74355,13.64284,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6903,"Spean Khla Kon",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.73366,13.65128,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6904,"Trâpeang Spean",991,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.72696,13.657,"graphbased",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6908,"Unknown",921,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.71274,13.64536,"graphbased","blob",NA,47823.70274,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6909,"Unknown",977,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.68982,13.59585,"graphbased","blob",NA,743152.771,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
6911,"Unknown",921,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.73571,13.54295,"graphbased","blob",NA,125208.4484,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6912,"Unknown",960,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.71403,13.57683,"graphbased","blob",NA,383843.1894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
6913,"Unknown",960,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.70296,13.53695,"graphbased","blob",NA,65013.85586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
6914,"Unknown",921,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.70742,13.51262,"graphbased","blob",NA,49961.07831,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6915,"Unknown",921,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.71854,13.65583,"graphbased","blob",NA,28259.85044,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
6917,"Unknown",921,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.70742,13.5054,"graphbased","blob",NA,51870.89425,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
